mz	Intensity	SN	Resolution
116.57006	785784		1180846
116.59087	860568		714356
116.59802	891664		784390
116.60372	800735		848175
116.61621	815719		1003148
116.64836	785498		621164
116.65237	806214		855970
116.68747	809637		863446
116.69431	885813		770535
116.73114	788548		1140682
116.75737	906004		959323
116.77249	794708		1086661
116.7829	788339		1100730
116.79184	830611		979674
116.79653	783043		950576
116.82276	781898		843181
116.8348	850962		1269909
116.8688	894641		1121186
116.89909	775601		915163
116.94102	795024		1108041
116.96256	789503		936782
116.96323	894591		1092428
117.00258	797630		788032
117.01547	809534		885740
117.03353	835038		996568
117.03668	955614		957439
117.03952	903245		832412
117.04556	834493		932630
117.07439	788901		788972
117.095	811708		1174499
117.12189	822060		962840
117.14254	859291		969357
117.14977	860235		1281568
117.15657	815931		817824
117.16927	774827		1269649
117.17524	795610		1168465
117.18454	931866		916252
117.1968	906666		1303858
117.2098	818170		1182162
117.21443	842554		854529
117.25396	814121		1472241
117.25542	862985		1198036
117.25591	830729		1377901
117.26272	863209		1267311
117.26287	865257		1323177
117.32828	824423		1294990
117.33121	795447		885905
117.36321	806054		1108417
117.3817	870662		1386736
117.38685	776614		1107039
117.39358	898758		1002619
117.39416	777062		943893
117.39832	805462		675475
117.42623	802405		1200328
117.43639	893317		829524
117.43671	835781		1100735
117.4789	777108		1043239
117.48679	953540		1160192
117.49656	858579		1009869
117.50993	878099		1062260
117.52268	824259		1038800
117.54164	862846		667656
117.54609	825346		1165861
117.54926	867122		723211
117.54992	819586		1168403
117.57704	895842		1267830
117.5958	834881		867556
117.60558	822017		861740
117.62703	848689		766615
117.63396	921376		1118260
117.65168	942560		877681
117.65295	826160		1005266
117.71373	881951		1074902
117.71814	785143		771868
117.73466	823582		775277
117.74295	801790		935021
117.75405	821502		977737
117.75804	797006		1164144
117.76237	843390		1052015
117.768	944798		1160738
117.7762	787997		1289228
117.78685	811725		1179680
117.81781	862621		1113794
117.82238	784061		1333025
117.85462	802364		1105824
117.87447	793851		1036140
117.87768	786667		1091149
117.89452	790603		1037773
117.90379	814907		1290746
117.91185	788523		1191494
117.91624	847195		1098525
117.94485	827162		1212724
117.98451	779737		1045320
118.00754	776537		916626
118.02806	883512		1040135
118.03416	829032		1059024
118.06331	777048		976280
118.06852	793815		1314315
118.07117	837271		852963
118.07404	896055		1263405
118.09433	809287		1071973
118.09696	777991		1129345
118.09981	789159		1089381
118.10448	823831		1332688
118.1047	786727		1073559
118.1051	797895		1112474
118.11847	780382		691916
118.12977	780622		684863
118.15806	786758		1144384
118.16724	785285		1170969
118.21006	963989		1012340
118.251	777108		1405979
118.26974	815235		904979
118.31604	776002		1025468
118.32562	832722		1416200
118.32959	880418		937186
118.33794	784818		1183080
118.34398	873090		878483
118.35966	988370		1088741
118.3955	897009		1104823
118.39901	797569		1021792
118.41602	879344		1110455
118.42129	788064		832043
118.45321	813376		969109
118.45766	1137568		757435
118.46643	1102303		812522
118.46752	866383		965873
118.4729	789183		1090975
118.4899	822015		1074696
118.49943	905999		923328
118.54017	775726		1245495
118.58265	909101		1063288
118.58797	905613		982064
118.60377	805357		800815
118.62722	922348		843743
118.63184	1099948		1054417
118.64483	811836		912277
118.64731	874988		1175236
118.6521	783804		1072412
118.6609	948396		834888
118.66391	775340		1244476
118.66911	906252		840699
118.67165	855499		751947
118.67464	796587		960903
118.75046	900074		854028
118.76874	871754		1118248
118.76989	791786		777442
118.80537	777017		907120
118.80699	947945		1095049
118.8236	812929		783862
118.82427	846697		1246319
118.8492	812328		917756
118.85209	843416		908305
118.89189	911687		1217112
118.89254	946919		1120529
118.90011	837223		1065739
118.9333	798951		1141090
118.94311	778822		1215589
118.95946	781398		859566
118.96272	789174		1135769
119.00677	778309		1139426
119.01283	820581		1214582
119.02621	781253		1106960
119.04802	790340		1229428
119.04884	865220		987971
119.04982	779300		1004027
119.06688	821284		1069474
119.12854	857763		808004
119.12925	776243		755878
119.13027	842627		1273030
119.16098	774114		1482251
119.1773	825506		783124
119.19426	825186		867195
119.21385	840209		838958
119.21826	785457		764384
119.24811	971521		1007267
119.27056	828776		659987
119.28617	836576		1019095
119.30577	778352		1074864
119.32189	804783		857883
119.33736	972799		1032310
119.34179	799743		883355
119.36399	799167		1120231
119.37307	799223		576467
119.37879	836894		1057480
119.39289	1011742		1231966
119.41315	824446		1215323
119.42511	790366		1190206
119.42779	856574		1187296
119.43365	836589		908705
119.48513	814109		1171219
119.49613	920572		856549
119.50212	839436		1046476
119.51011	787660		675196
119.52275	789148		1262636
119.56151	819227		1011235
119.56681	801051		1164816
119.59139	784219		676668
119.6213	792106		1140888
119.62826	776666		831152
119.65508	898682		1201423
119.67705	894905		938087
119.70453	891753		998671
119.73153	806056		899824
119.74088	789112		1116024
119.75853	796824		1157573
119.80086	773901		640375
119.81934	775799		1313477
119.82075	871175		1015964
119.82209	863223		867721
119.83008	856119		1075475
119.85013	780438		1255200
119.86379	784646		752467
119.87001	841718		1137581
119.89418	807270		775087
119.92288	820565		1136588
119.92488	782293		880924
119.92552	825157		892730
119.93793	803605		1104764
119.94046	883781		741179
119.94905	801237		1063187
119.95701	892181		885259
119.96198	928021		1063258
120.02042	841620		643759
120.02433	779812		912240
120.03404	776243		1077537
120.04409	972179		1151688
120.04469	812803		1055999
120.05593	865139		923288
120.06625	813747		1121667
120.07053	779587		843124
120.1091	1032578		902319
120.11293	780962		922587
120.12997	783842		857707
120.13716	809874		1211916
120.16206	816209		763019
120.17103	796481		853194
120.24736	843504		1082281
120.28776	959807		916361
120.2944	792447		1052264
120.30217	797887		989449
120.31344	854527		730558
120.31923	840239		1164784
120.33931	781791		1119596
120.36304	800974		1226978
120.3786	803982		1346204
120.38737	846126		1151827
120.455	796525		1099545
120.456	915277		911672
120.46062	859757		1137830
120.46685	786093		1136908
120.47126	939245		1319493
120.48411	799180		1159819
120.49438	1081484		662126
120.49756	855404		891608
120.50553	844428		1353038
120.5154	786924		1139741
120.53412	841772		766538
120.54049	899276		1164596
120.54755	817387		811631
120.55408	841523		636065
120.56843	796187		977326
120.63663	789226		901691
120.64658	827082		1052066
120.66789	773994		1478747
120.68148	795785		1220739
120.7285	808457		1013470
120.73811	779673		1022863
120.73914	794201		994830
120.73934	786633		1362884
120.75861	792104		998862
120.76671	808952		963197
120.77568	779464		869615
120.77776	784856		1084466
120.78364	942104		883932
120.78842	798024		1057813
120.79513	979816		1087812
120.80044	931432		680409
120.80082	806664		750396
120.81795	897255		809882
120.82733	915287		845270
120.8705	794471		1216456
120.89352	863494		1237999
120.89761	813478		1075520
120.90274	773542		1289357
120.90632	893414		1036141
120.93537	919238		1165849
120.977	790237		697805
120.9919	851765		1019777
120.99719	885749		841538
120.99829	893509		1093208
121.01406	850245		985801
121.01699	831493		913207
121.02343	826277		969162
121.0393	897636		1187914
121.04861	878516		756214
121.06815	886468		1170005
121.08256	846356		803311
121.12223	789155		1246579
121.15929	775011		1303954
121.17758	838691		918697
121.20744	858178		910006
121.23007	837858		1048116
121.24714	972386		1257084
121.26609	1023377		806850
121.27614	779105		1174779
121.27664	791649		1036569
121.28602	800705		1065038
121.30233	775153		1093362
121.3159	788561		769295
121.31604	806753		674965
121.32933	1016049		758709
121.34309	780656		1067173
121.36206	821152		897974
121.37337	788992		1083312
121.3742	881696		786328
121.39274	817984		1095233
121.40147	806560		998057
121.41051	805056		786680
121.41464	954991		626682
121.43033	848447		1093876
121.4373	778687		675504
121.44234	804767		902404
121.4648	949407		888141
121.46897	1013791		1103241
121.50073	858014		1059259
121.51643	786158		994060
121.52952	792830		858504
121.5417	784862		1171531
121.61546	789501		1015309
121.62303	811325		1157813
121.62516	826589		1221588
121.64351	853133		707987
121.64405	848797		909894
121.65737	803725		1027016
121.69054	932444		1137894
121.72182	858332		613262
121.73405	795484		896195
121.73552	896636		1066968
121.79586	961323		643368
121.81255	777531		957281
121.81779	812107		833075
121.83689	786554		920628
121.8463	859098		647919
121.84838	828730		738320
121.85808	792458		996274
121.9159	832378		769439
121.91759	837337		1140824
121.92108	1070041		939412
121.92897	819225		1080099
121.95494	805689		1237364
121.96681	895225		1145881
121.98847	782509		381469
121.98938	777177		1242195
121.99667	780729		1238828
122.09619	874168		800384
122.10365	814999		1084909
122.11266	862903		962326
122.11498	787079		733630
122.11604	789767		786393
122.11724	873975		862451
122.12956	788439		1129427
122.13286	821207		904269
122.14844	775767		1082323
122.17276	779031		1070922
122.18121	840775		872409
122.18423	833383		838182
122.23723	812118		1167199
122.23933	895478		871329
122.24748	773974		1390895
122.2922	779733		1389058
122.30625	773909		1234898
122.31863	819957		1047094
122.32672	858773		1199769
122.33295	782965		1198504
122.34264	1025013		838123
122.34555	917653		979164
122.38183	797877		1224248
122.38774	773653		1272906
122.42581	861908		1080322
122.47319	790036		1138804
122.48034	844980		1343837
122.5172	818643		1382340
122.54532	800531		1108443
122.57421	859075		769095
122.59324	799315		839455
122.60575	787026		836658
122.61363	789714		929895
122.61449	1133074		1024702
122.6324	793746		1096605
122.64414	990226		958942
122.6521	933522		950202
122.65678	826530		887646
122.6855	847410		1227000
122.697	789938		1193685
122.70946	791410		1024867
122.7326	909729		857784
122.75089	983729		863067
122.75738	784177		1261108
122.77713	874385		615066
122.78553	820385		799410
122.78845	918929		952251
122.86617	912208		1024393
122.8895	923904		511375
122.90657	860688		1299829
122.92069	871504		1006746
122.9221	850128		758760
122.93354	833552		988343
122.94796	807727		1114313
123.01761	864319		755038
123.04582	900223		877446
123.05079	842159		1209693
123.05996	880495		1095731
123.08368	777134		1300251
123.08767	780350		769055
123.11726	825230		1039319
123.12523	807150		1043624
123.1482	794254		926174
123.15473	817262		968774
123.16689	848782		1039349
123.17543	905710		891846
123.21937	821069		1032952
123.22076	868429		837430
123.2353	845213		715878
123.25705	883629		1297242
123.33979	941740		761085
123.34095	825036		980610
123.39624	942748		662063
123.41786	775180		1168914
123.42554	849644		1145960
123.42617	779692		1108472
123.43393	774540		1111684
123.44122	951564		932261
123.44945	784428		1181115
123.4756	787772		767525
123.48408	827820		986316
123.52075	840203		1246695
123.52334	885547		1065260
123.52387	787019		977444
123.52552	1033803		935707
123.53643	885387		1052232
123.56343	943179		805198
123.58023	873595		819204
123.58206	877755		837399
123.62196	819627		836960
123.63446	817003		825601
123.63967	784395		939752
123.6539	864842		1345233
123.6572	816138		1052461
123.66485	779626		921180
123.67894	870586		800932
123.69822	785418		1207900
123.71074	774218		999427
123.71351	825962		1220598
123.73326	810346		768842
123.74335	842938		892004
123.75338	780522		1036162
123.75386	815722		882330
123.75656	827978		959402
123.78898	821450		1116054
123.79409	1055946		789183
123.80568	885802		1210853
123.82351	786761		1005531
123.82802	842601		1144868
123.85557	792553		1201177
123.87472	983209		891383
123.88889	882089		904587
123.91336	847657		978791
123.92063	829481		1103755
123.92129	843049		921449
123.93473	953289		727901
123.94545	781913		854768
123.95688	888905		1092712
123.97155	779689		1133097
123.97879	803593		811406
124.00383	780041		1049048
124.03235	835056		679871
124.0384	801384		1185631
124.04308	965688		738640
124.05454	814952		1212612
124.05987	842200		753328
124.06137	863272		1227996
124.0804	828808		1310304
124.0923	778568		1034224
124.11732	900400		606299
124.13423	916904		827695
124.19936	1001576		1100076
124.20633	781224		1114279
124.21873	796584		1120981
124.22981	879079		1022623
124.23874	807271		1148706
124.24292	777031		1065638
124.259	938855		947824
124.27808	830887		1315538
124.28579	794247		1042937
124.28814	787431		1143755
124.30279	986567		866738
124.32915	888935		1200412
124.33373	804679		965902
124.33569	815031		936350
124.33901	791335		1060162
124.39061	789927		768098
124.41005	812391		1160591
124.42005	790663		760347
124.44689	827079		1117268
124.46596	853239		792737
124.47695	835303		990239
124.51202	777862		1103055
124.51703	796614		1090219
124.53423	892006		970563
124.56238	853414		1129736
124.58856	976550		869924
124.60558	958758		1082184
124.62835	868582		858429
124.64105	775622		824685
124.67072	816870		847094
124.68659	785910		763247
124.73554	775366		856794
124.75456	817510		1140981
124.77925	773830		1165129
124.78173	835606		628477
124.79383	814118		1051899
124.80743	828342		856837
124.81335	793942		829070
124.82364	803686		961695
124.8319	788166		1057668
124.83497	945798		1220278
